name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~129,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-2-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~129,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-3-col-1.png
,|~,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~129,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-3-col-2.png
,|~,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~129,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-3-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~129,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-3-col-4.png
,|~,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~129,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-3-col-5.png
,|~,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~129,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-3-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~129,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-4-col-1.png
,|~,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~129,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-4-col-2.png
,|~,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~129,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-4-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~129,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-4-col-4.png
,|~,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~129,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-4-col-5.png
,|~,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~129,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-4-col-6.png
